id,name,host_id,host_acceptance_rate,host_total_listings_count,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1.08604E+18,"Blueground | Brighton, gym & w/d, nr T stops",107434423,97%,4975,Brighton,42.3477738,-71.1460998,Entire rental unit,Entire home/apt,4,2,2,2,$208.00 ,32,1125,,,,,,,
1.08622E+18,Getaway Serenity Suite next to Logan Intl Airport,14043189,97%,2,East Boston,42.37804,-71.03541,Entire rental unit,Entire home/apt,2,1,1,1,$178.00 ,2,365,4.5,5,5,5,4.5,4.5,4
1.08628E+18,Lux 2br in the Heart of FIDI!,382451810,100%,77,Downtown,42.35839333,-71.053008,Entire rental unit,Entire home/apt,4,2,2,2,$443.00 ,1,365,4.33,4.89,4.67,4.67,4.78,4.78,4.33
1.08647E+18,"(CL4) NEW! Roof Deck, 1brm, W/D",331225367,100%,113,South End,42.34195229,-71.07780009,Entire rental unit,Entire home/apt,2,1,1,0,$275.00 ,1,365,4.7,4.56,4.78,4.67,5,4.67,4.33
1.08706E+18,Bright Studio in Gorgeous Brownstone,409684302,99%,144,South End,42.34203862,-71.07862838,Entire rental unit,Entire home/apt,2,1,0,1,$288.00 ,1,13,4.6,4.8,5,4.8,5,4.8,4.8
1.08745E+18,"Blueground | North Station, gm & w/d, nr dining",107434423,97%,4975,Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,2,1,0,1,$166.00 ,32,1125,,,,,,,
1.08767E+18,Rusty's 3 Bedrooms with Shared and Private Baths,19197577,100%,7,Roslindale,42.2847052,-71.1289068,Private room in home,Private room,6,2.5,3,0,$397.00 ,3,365,,,,,,,
1.08787E+18,1. Cozy room_5 mins to Redline/JFK UMASS,89328922,93%,19,Dorchester,42.32226864,-71.05544679,Private room in rental unit,Private room,1,1,1,1,$77.00 ,1,28,4.88,4.94,4.81,4.88,5,4.88,4.88
1.08791E+18,Heart of Back Bay Condo 3BR 2BA,163848078,74%,135,Back Bay,42.34342,-71.08265,Entire rental unit,Entire home/apt,6,2,3,3,$542.00 ,4,365,4.67,4.67,4.89,4.78,4.89,4.78,4.67
1.08834E+18,"King Bed, Gym, Pool | Luxury Downtown Condo",183163498,100%,3,South End,42.34591648,-71.06184441,Entire condo,Entire home/apt,3,1,1,1,$189.00 ,29,1125,5,5,5,5,5,5,5
1.08886E+18,Alaska Street R45,216849347,98%,10,Roxbury,42.32121,-71.07998,Private room in home,Private room,2,1,1,0,$98.00 ,3,365,4.86,4.86,5,5,5,4,4.71
1.08942E+18,1+Den/1 Luxury apartment in Seaport,315145052,31%,10,South Boston Waterfront,42.34870369,-71.04546665,Entire rental unit,Entire home/apt,2,1,1,0,$282.00 ,91,181,,,,,,,
1.08953E+18,Stylish. Newly renovated. Fenway. NEU. Boston.,757253,100%,16,Fenway,42.34097,-71.09694,Entire condo,Entire home/apt,3,1,1,0,$212.00 ,1,365,4.88,4.88,5,4.71,4.88,4.96,4.63
1.08961E+18,"Blueground | North Station, gym, nr restaurants",107434423,97%,4975,Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,4,2,2,2,$259.00 ,32,1125,,,,,,,
1.08961E+18,"Blueground | North Station, gym, nr dining & T",107434423,97%,4975,Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,2,1,1,1,$190.00 ,32,1125,,,,,,,
1.08986E+18,Modern Studio with Great Wifi and Amenities!,409684302,99%,144,South End,42.3409945,-71.07860603,Entire rental unit,Entire home/apt,2,1,0,1,$273.00 ,1,14,5,5,5,3.5,4.5,5,3.5
1.08988E+18,Modern Studio in South End!,409684302,99%,144,South End,42.3423264,-71.08064925,Entire rental unit,Entire home/apt,2,1,0,1,$231.00 ,1,14,5,5,5,5,5,5,4.5
1.09054E+18,"(104) Great location! Cute Queen Studio, Back Bay",331225367,100%,113,Back Bay,42.34553,-71.08059,Entire rental unit,Entire home/apt,2,1,0,1,$191.00 ,1,365,4.27,4.27,4,4.91,4.73,4.82,4
1.09059E+18,"(J9) Great location! 2 Bed, Back Bay - Studio",331225367,100%,113,Back Bay,42.35251,-71.07586,Entire rental unit,Entire home/apt,3,1,2,2,$234.00 ,1,365,4.7,4.89,4.67,5,4.83,5,4.39
1.09068E+18,Paradise Found: Luxury Roof Deck,560883922,98%,7,Downtown,42.36202,-71.04894,Houseboat,Entire home/apt,8,1.5,3,5,$469.00 ,2,28,4.71,4.57,4.86,5,5,5,4.43
1.09069E+18,Capricornus: Oceanside Vacation,560883922,98%,7,North End,42.36327775,-71.05108931,Houseboat,Entire home/apt,6,1,2,3,$334.00 ,1,28,5,5,5,5,5,5,4.8
1.09069E+18,Patriot: Three Story Vessel,560883922,98%,7,North End,42.36303,-71.05102,Boat,Entire home/apt,7,2,3,5,$518.00 ,2,28,5,5,5,4.86,5,5,4.57
1.09123E+18,"(J10) Two bedroom each with Desks and TVs, w/d",331225367,100%,113,Back Bay,42.35244634,-71.07626412,Entire rental unit,Entire home/apt,3,1,2,2,$275.00 ,1,365,4.39,4.44,4.5,4.5,4.78,4.78,4.44
1.09125E+18,"Blueground | Fenway, gym, nr food & shops",107434423,97%,4975,Fenway,42.3441154,-71.0995393,Entire rental unit,Entire home/apt,2,1,0,1,$198.00 ,32,1125,,,,,,,
1.09126E+18,Great Value South End Studio!,409684302,99%,144,South End,42.34249,-71.08062,Entire rental unit,Entire home/apt,2,1,0,1,$209.00 ,1,14,4.8,5,5,5,5,5,4.75
1.09136E+18,Private room and bath by the beach in South Boston,15538049,75%,3,South Boston,42.33187,-71.0435,Private room in home,Private room,2,1,1,1,$207.00 ,2,365,5,5,5,5,5,5,5
1.09145E+18,Accessible features and a sophisticated vibe,543706658,92%,4,Bay Village,42.3506,-71.0679,Room in hotel,Private room,4,1,1,2,$359.00 ,1,365,,,,,,,
1.09145E+18,South End gem steps from the theater district,543706658,92%,4,Bay Village,42.3506,-71.0679,Room in hotel,Private room,4,1,1,2,$359.00 ,1,365,4.5,4.5,4.5,4.75,4.75,4.25,4
1.09145E+18,"Tasteful styling, Back Bay views, accessible",543706658,92%,4,Bay Village,42.3506,-71.0679,Room in hotel,Private room,2,1,1,1,$359.00 ,1,365,4,4,4,4,4,4,4
1.09191E+18,"Blueground | N Station, gym, close shops & dining",107434423,97%,4975,Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,4,2,2,2,$275.00 ,32,1125,,,,,,,
1.09209E+18,Cozy East Boston Apt with Patio,17894854,,1,East Boston,42.38246232,-71.0301385,Entire rental unit,Entire home/apt,4,1.5,3,3,$210.00 ,30,365,,,,,,,
1.09215E+18,Upscale Apt with everything you need!,423270067,100%,159,Back Bay,42.3437,-71.08301,Entire rental unit,Entire home/apt,6,2,3,3,$550.00 ,1,365,4.75,5,4.86,4.71,5,5,4.43
1.0926E+18,"Blueground | Brighton, gym & w/d, nr T stops",107434423,97%,4975,Brighton,42.3477738,-71.1460998,Entire rental unit,Entire home/apt,4,2,2,2,$209.00 ,32,1125,,,,,,,
1.0926E+18,"Blueground | Brighton, gym & w/d, nr T stops",107434423,97%,4975,Brighton,42.3477738,-71.1460998,Entire rental unit,Entire home/apt,4,2,2,2,$331.00 ,32,1125,,,,,,,
1.09288E+18,Handsome brown leather & aged brass details,555865871,96%,15,Downtown,42.3575,-71.05286,Room in hotel,Private room,2,1,1,,$450.00 ,1,365,3.67,5,5,5,4,5,5
1.09288E+18,Comfy king plus onsite coffee bar,555865871,96%,15,Downtown,42.3575,-71.05286,Room in hotel,Private room,2,1,1,,$465.00 ,1,365,5,4.67,5,5,4,5,4.67
1.09364E+18,Wonderful 1 Bedroom Apt in Boston with 2 beds,380623623,93%,152,Beacon Hill,42.36045,-71.0696,Entire rental unit,Entire home/apt,4,1,1,1,$135.00 ,29,365,5,5,5,5,5,5,5
1.09374E+18,Upscale 3BR W/Pool ChinaTown Boston DownTown,463475392,99%,29,Back Bay,42.35087201,-71.07047082,Entire rental unit,Entire home/apt,8,2,3,6,$786.00 ,3,365,,,,,,,
1.09376E+18,Back-Bay Penthouse | Public Garden | Down Town,463475392,99%,29,Downtown,42.35877,-71.05898,Entire rental unit,Entire home/apt,6,2,2,5,$577.00 ,29,365,5,4.5,5,4.5,5,5,3.5
1.09577E+18,Exquisite 1Bedroom Apt with 2 beds in Beacon Hill,373675137,97%,298,Beacon Hill,42.35998587,-71.06730585,Entire rental unit,Entire home/apt,4,1,2,2,$150.00 ,29,365,,,,,,,
1.09586E+18,Newly Renovated 3BR Apartment,563131266,100%,1,Dorchester,42.2882523,-71.06384427,Entire home,Entire home/apt,6,1.5,3,1,$233.00 ,1,14,5,5,5,5,5,4.5,4.5
1.09627E+18,Steele Canvas tote bags with robe & slippers,545223253,99%,16,South End,42.346155,-71.070907,Room in hotel,Private room,4,1,1,,$296.00 ,1,365,5,5,5,5,5,5,5
1.09627E+18,3’s not a crowd here (1-person hall baths),545223253,99%,16,South End,42.346155,-71.070907,Room in hotel,Private room,2,1,1,,$296.00 ,1,365,5,5,5,5,5,5,5
1.09628E+18,ADA room with individual hall bath,545223253,99%,16,South End,42.346155,-71.070907,Room in hotel,Private room,2,1,1,,$292.00 ,1,365,,,,,,,
1.09628E+18,Accessible queen with bath just down the hall,545223253,99%,16,South End,42.346155,-71.070907,Room in hotel,Private room,2,1,1,,$292.00 ,1,365,4.17,4.33,4.67,4.5,4.33,4.67,4.33
1.09628E+18,Edgier take on historic Boston,545223253,99%,16,South End,42.346155,-71.070907,Room in hotel,Private room,2,1,1,,$335.00 ,1,365,,,,,,,
1.09628E+18,Ask about Public Bikes for zipping around town,545223253,99%,16,South End,42.346155,-71.070907,Room in hotel,Private room,2,1,1,,$385.00 ,1,365,,,,,,,
1.09628E+18,Boston brownstone vibe with 2 doubles,545223253,99%,16,South End,42.346155,-71.070907,Room in hotel,Private room,4,1,1,,$385.00 ,1,365,,,,,,,
1.09628E+18,Rebel spirit & onsite Cal-Mex eats,545223253,99%,16,South End,42.346155,-71.070907,Room in hotel,Private room,2,1,1,,$341.00 ,1,365,,,,,,,
1.09628E+18,Apartment-style digs with South End views,545223253,99%,16,South End,42.346155,-71.070907,Room in hotel,Private room,2,1,1,,$370.00 ,1,365,,,,,,,
1.09647E+18,Private Room in the Heart of South Boston!,25998904,99%,1,South Boston,42.33679415,-71.04873851,Private room in rental unit,Private room,2,1.5,1,1,$80.00 ,1,1125,4.92,4.85,5,4.92,5,4.69,4.77
1.09676E+18,Ideal for long stay | pristine studio with bedroom,416027128,100%,21,Brighton,42.34707,-71.14675,Entire rental unit,Entire home/apt,4,1,1,2,$182.00 ,29,365,5,5,5,5,5,5,5
1.09883E+18,Chic 2BR/2BA Retreat in the Heart of Fenway Park,163848078,74%,135,Fenway,42.34761958,-71.10176605,Entire rental unit,Entire home/apt,6,2,2,5,$385.00 ,5,365,5,4.5,5,5,5,5,5
1.09949E+18,Lux 2bed2bath Apt Boston,62211530,89%,18,South End,42.34123008,-71.06734638,Entire rental unit,Entire home/apt,5,2,2,0,"$1,143.00 ",2,365,5,4.5,5,3.5,4.5,5,4.5
1.09949E+18,"#1 ""Top of the Hub"" Marilyn Monroe Room",4375564,98%,4,Roslindale,42.28249575,-71.12207325,Private room in rental unit,Private room,2,1,1,1,$100.00 ,1,365,4.9,4.78,4.67,4.67,5,4.67,4.78
1.10024E+18,Lux Condo in Fenway & Prudential Center Pool & Gym,463475392,99%,29,Fenway,42.3475057,-71.1010258,Entire rental unit,Entire home/apt,5,2,2,3,$899.00 ,7,365,,,,,,,
1.10036E+18,Spacious Studio in Boston,89227862,94%,25,Brighton,42.33887725,-71.15013284,Entire condo,Entire home/apt,2,1,0,1,$110.00 ,2,1125,5,5,5,5,5,5,5
1.10098E+18,"Stylish place. Fenway Park, NEU, Longwood Med area",799496,100%,12,Fenway,42.34072806,-71.09738041,Entire rental unit,Entire home/apt,3,1,1,1,$342.00 ,29,90,,,,,,,
1.10101E+18,Modern Fenway Retreat: 2BR/2BA,163848078,74%,135,Fenway,42.3465053,-71.10403063,Entire rental unit,Entire home/apt,5,2,2,2,$399.00 ,4,365,4.67,5,4.17,4.67,4.83,4.83,4.67
1.10109E+18,"Centrally located, 1Bed Unit",89227862,94%,25,Brighton,42.33734282,-71.15013448,Entire rental unit,Entire home/apt,4,1,1,1,$172.00 ,2,1125,4,4,4,4.33,3.67,4.67,3.67
1.10147E+18,Prime North End location & seasonal dining patio,563226634,95%,7,Downtown,42.36079,-71.05584,Room in hotel,Private room,2,1,1,,$231.00 ,1,365,4.45,4.36,4.73,4.73,4.27,4.91,4.27
1.10233E+18,"Boston Medical & Landmarks, public transportation",31340713,95%,148,South End,42.33842,-71.07143,Entire rental unit,Entire home/apt,2,1,1,1,$180.00 ,29,1125,5,5,4.75,5,5,5,5
1.10252E+18,Cozy 1 Bed Near Boston Medical,266312920,93%,124,South End,42.3371087,-71.0727592,Entire rental unit,Entire home/apt,2,1,1,1,$184.00 ,29,1125,,,,,,,
1.10303E+18,Historic Mayor's Mansion #2,144866724,99%,10,Beacon Hill,42.35846,-71.07213,Private room in home,Private room,2,1,1,0,$140.00 ,1,365,4.67,4.77,4.69,4.69,4.83,4.97,4.6
1.10307E+18,"#0 Clean, comfy, private Room",183805757,93%,4,East Boston,42.36777,-71.03802,Private room in home,Private room,1,2,1,1,$89.00 ,2,15,4.8,4.8,4.8,4.8,5,5,5
1.10531E+18,Pvt Bed CoLiving by Thatch Lenox,814298,100%,128,Roxbury,42.33422,-71.07754,Private room in rental unit,Private room,1,2,1,1,$60.00 ,29,365,,,,,,,
1.10532E+18,Pvt Bed CoLiving by Thatch Lenox,814298,100%,128,Roxbury,42.33511,-71.07756,Private room in rental unit,Private room,1,2,1,1,$80.00 ,29,365,4.5,5,3,4.5,5,3,4
1.10534E+18,Renovated Retreat /Near JFK station,473301884,100%,8,Dorchester,42.31690211,-71.05608065,Entire rental unit,Entire home/apt,8,1,3,0,$238.00 ,2,365,5,5,5,5,5,5,5
1.10573E+18,Stylish Flex-cation Space in Back Bay!,423270067,100%,159,Back Bay,42.34514082,-71.08134362,Entire rental unit,Entire home/apt,8,2,3,3,$667.00 ,1,365,4.8,5,4.5,4.75,5,5,4.5
1.10579E+18,Upholstered headboards and luxe European linens,565526469,83%,12,North End,42.366842,-71.05097,Room in hotel,Private room,2,1,1,,$375.00 ,1,365,5,5,5,5,5,5,5
1.10632E+18,"Blueground | N Station, gym & w/d, nr td garden",107434423,97%,4975,Downtown,42.365947,-71.063473,Entire rental unit,Entire home/apt,2,1,1,1,$257.00 ,32,1125,,,,,,,
1.10632E+18,"Blueground | Fenway, gym, nr food & shops",107434423,97%,4975,Fenway,42.3441154,-71.0995393,Entire rental unit,Entire home/apt,2,1,1,1,$233.00 ,32,1125,,,,,,,
1.10649E+18,Lavender Dream Room near Forest Hills,74813314,100%,2,Hyde Park,42.26808,-71.11704,Private room in home,Private room,2,1,1,0,$55.00 ,3,365,5,4.89,4.89,5,5,4.78,5
1.10662E+18,Luxury One Bedroom in Central Boston,22541573,100%,1119,Downtown,42.35710814,-71.05837888,Entire rental unit,Entire home/apt,3,1,1,1,$245.00 ,32,270,,,,,,,
1.10685E+18,Renovated Home in Boston,238931345,96%,5,Hyde Park,42.25851339,-71.11774057,Entire rental unit,Entire home/apt,4,1,3,3,$120.00 ,91,180,,,,,,,
1.10859E+18,The Bellevue Haven,508760846,,1,Downtown,42.35759,-71.0614,Entire rental unit,Entire home/apt,2,1,1,1,$192.00 ,91,200,,,,,,,
1.10938E+18,Near Harvard Business 2/4,15154687,100%,57,Allston,42.36024,-71.1299,Private room in home,Private room,4,1,1,3,$70.00 ,1,365,4.47,4.43,4.57,4.64,4.57,4.71,4.14
1.10951E+18,2bd townhouse in Boston,16052189,28%,26,Hyde Park,42.25150597,-71.13251906,Entire rental unit,Entire home/apt,5,1.5,2,2,$170.00 ,30,365,5,4,5,5,5,5,5
1.1101E+18,"Modern 3BR Suburban Retreat, Minutes from Downtown",5424940,81%,2,Hyde Park,42.24684,-71.11612,Entire rental unit,Entire home/apt,6,1,3,3,$207.00 ,3,365,5,5,5,5,5,5,5
1.11025E+18,Spacious Private Brownstone Apt,174771378,50%,3,Roxbury,42.32231,-71.07877,Private room in rental unit,Private room,1,1,1,1,$100.00 ,91,365,,,,,,,
1.11047E+18,Cozy Condo in South Boston,165878285,93%,1,South Boston,42.3328365,-71.050833,Entire condo,Entire home/apt,4,1,1,0,$181.00 ,1,365,4.94,4.87,4.87,4.93,4.93,4.6,4.6
1.11084E+18,Beautiful private furnished and spacious unit.,67103816,100%,11,Roxbury,42.31585,-71.09001,Entire rental unit,Entire home/apt,4,1.5,4,4,$130.00 ,30,365,,,,,,,
1.11086E+18,Charming & Spacious 2-BR Apt near Downtown,137161971,96%,4,Roxbury,42.31662,-71.0819,Entire rental unit,Entire home/apt,6,2,2,2,$171.00 ,1,365,4.75,4.69,4.88,5,4.81,4.75,4.69
1.11088E+18,Spacious Back Bay 2BR,382451810,100%,77,Back Bay,42.35058178,-71.08728441,Entire rental unit,Entire home/apt,4,1,2,3,$441.00 ,1,365,4.88,4.88,4.94,4.88,5,4.94,4.81
1.11115E+18,Peaceful suite in Boston with city views,416027128,100%,21,Brighton,42.34806222,-71.1461687,Entire rental unit,Entire home/apt,7,2,2,5,$271.00 ,29,365,4.95,5,5,4.81,4.95,4.95,4.86
1.1114E+18,"Blueground | South End, gym, nr groceries & shops",107434423,97%,4975,South End,42.3439382,-71.0638329,Entire rental unit,Entire home/apt,2,1,1,1,$246.00 ,32,1125,,,,,,,
1.11147E+18,Timeless Stay | Freedom Trail. Fitness Center,566734323,100%,11,Back Bay,42.35293746,-71.07206177,Entire rental unit,Entire home/apt,2,1,1,1,$481.00 ,1,365,5,5,5,5,5,5,5
1.11147E+18,Timeless Emblem | Boston Common. Fitness Center,566734323,100%,11,Back Bay,42.35336186,-71.07195329,Entire rental unit,Entire home/apt,2,1,1,1,$414.00 ,1,365,,,,,,,
1.11147E+18,Luxuriant Stay | Freedom Trail. Library,566734323,100%,11,Back Bay,42.35365572,-71.07162182,Entire rental unit,Entire home/apt,2,1,1,1,$506.00 ,1,365,5,5,5,5,5,5,5
1.11147E+18,Timeless Journey | Public Garden. Fitness Center,566734323,100%,11,Back Bay,42.35202,-71.07212,Entire rental unit,Entire home/apt,4,1,1,2,$534.00 ,1,365,5,5,5,5,5,5,5
1.11148E+18,Iconic Experience | Aquarium. Library,566734323,100%,11,Back Bay,42.35299,-71.072,Entire rental unit,Entire home/apt,2,1,0,2,$510.00 ,1,365,,,,,,,
1.11265E+18,Luxury 2B 2BA in South End Boston,89227862,94%,25,Roxbury,42.33742,-71.08538,Entire rental unit,Entire home/apt,4,2,2,2,$257.00 ,2,1125,4.8,5,4.75,5,5,4.75,4.75
1.1127E+18,"Bay Village Suites, Perfect Gem Studio",285344759,98%,51,South End,42.34723223,-71.06983716,Entire rental unit,Entire home/apt,1,1,1,1,$117.00 ,2,500,5,5,5,5,5,5,5
1.11296E+18,Full Bedroom 2C in #193: South Boston,297860058,90%,1457,Dorchester,42.32535975,-71.05775963,Private room in rental unit,Private room,1,0,1,1,$59.00 ,91,365,,,,,,,
1.11296E+18,Queen Bedroom  A in #990: Fort Hill,297860058,90%,1457,Roxbury,42.32774437,-71.09050802,Private room in rental unit,Private room,1,0,1,1,$57.00 ,91,365,,,,,,,
1.11296E+18,Queen Bedroom  A in #990: Fort Hill,297860058,90%,1457,Roxbury,42.32739,-71.09217,Private room in rental unit,Private room,1,0,4,1,$53.00 ,91,365,,,,,,,
1.11296E+18,Queen Bedroom A in #1732: South Boston,297860058,90%,1457,South Boston,42.33280657,-71.04801596,Private room in rental unit,Private room,1,0,4,1,$67.00 ,91,365,,,,,,,
1.11296E+18,Queen Bedroom A in #1733: Dorchester Center,297860058,90%,1457,Dorchester,42.28929,-71.06688,Private room in rental unit,Private room,1,0,1,1,$56.00 ,91,365,,,,,,,
1.11297E+18,Full Bedroom 2C in #193: South Boston,297860058,90%,1457,Dorchester,42.32464603,-71.05943841,Private room in rental unit,Private room,1,0,4,1,$59.00 ,91,365,,,,,,,
1.11525E+18,Sonder at Pierce Boston | Superior 1BR Apartment,224829568,100%,126,Fenway,42.34253041,-71.10108053,Entire rental unit,Entire home/apt,2,1,1,1,$488.00 ,1,1125,,,,,,,
1.11526E+18,Temple Place Suites: Stay Tonight!,205269848,98%,21,Downtown,42.35456178,-71.06338381,Private room in rental unit,Private room,2,1,1,1,$125.00 ,1,365,4.05,4.23,4.05,4.59,4.82,4.5,3.82
1.11527E+18,Sonder at Pierce Boston | Superior 2BR Apartment,224829568,100%,126,Fenway,42.34469149,-71.10134438,Entire rental unit,Entire home/apt,4,2,2,2,"$1,000.00 ",1,1125,3,3,5,5,5,5,3
1.11557E+18,Luxury 5BR 3BATH near Downtown & Public Transport,502043395,92%,12,South Boston,42.32959592,-71.05641146,Entire home,Entire home/apt,14,3,5,6,$484.00 ,2,365,4.94,4.94,5,5,5,4.82,4.88
1.11582E+18,5-min walk to Prudential Ctr & 3 blocks to Fenway,567864561,94%,1,Back Bay,42.34655,-71.08497,Room in hotel,Private room,2,1,1,,$318.00 ,1,365,4.5,4.25,4.81,4.56,4.56,4.81,4.5
1.11597E+18,Spacious Serene Studio,382451810,100%,77,Back Bay,42.34292,-71.08432,Entire rental unit,Entire home/apt,2,1,1,1,$300.00 ,29,365,,,,,,,
1.11597E+18,Private oasis on Boston's historic waterfront,567910107,89%,1,South Boston Waterfront,42.349248,-71.041437,Room in hotel,Private room,2,1,1,,$378.00 ,1,365,5,5,5,5,5,5,5
1.116E+18,Studio close to medical center/T,40995423,69%,28,Dorchester,42.32123083,-71.0577439,Entire rental unit,Entire home/apt,2,1,0,1,$95.00 ,30,365,5,5,5,5,5,5,5
1.11603E+18,Vibrant South End Studio,382451810,100%,77,Back Bay,42.34267,-71.08199,Entire rental unit,Entire home/apt,2,1,0,1,$121.00 ,1,365,4.2,4.2,4.4,5,4.2,5,3.8
1.11696E+18,Beautiful 2BR in Southend Boston,212359760,98%,188,South End,42.33618545,-71.06931009,Entire rental unit,Entire home/apt,5,1.5,0,3,$240.00 ,1,365,4.2,4.5,4.6,4.7,4.6,4.3,4.4
1.11733E+18,Basement room,130680380,83%,48,North End,42.36663221,-71.05513265,Private room in rental unit,Private room,2,2,1,1,$500.00 ,1,365,,,,,,,
1.11748E+18,Cozy Boston Home | Near T,151238588,99%,83,Roxbury,42.33026,-71.087,Entire townhouse,Entire home/apt,6,2,2,3,$652.00 ,1,365,,,,,,,
1.11785E+18,"Blueground | Brighton, gym, pool, w/d & doorman",107434423,97%,4975,Brighton,42.3477738,-71.1460998,Entire rental unit,Entire home/apt,4,2,2,2,$210.00 ,32,1125,,,,,,,
1.1189E+18,Sunny South Boston Condo with Private Hot Tub,7069145,50%,2,South Boston,42.3325797,-71.0484071,Entire rental unit,Entire home/apt,4,2,2,1,$162.00 ,3,365,5,5,5,5,5,5,4.5
1.12025E+18,Private Spacious Suite + Priv. Office & Bathroom,84744174,98%,10,Dorchester,42.31467,-71.06034,Private room in rental unit,Private room,1,1,1,1,$89.00 ,91,365,,,,,,,
1.12043E+18,Boston-Fairmont Hills Apartment,77144691,90%,1,Hyde Park,42.24472839,-71.12051106,Entire rental unit,Entire home/apt,6,2,3,3,$270.00 ,1,1125,5,5,5,5,5,5,4.82
1.12047E+18,Historic Summer House,24124767,100%,2,Brighton,42.34911224,-71.15517021,Entire home,Entire home/apt,12,2,5,0,$329.00 ,3,365,,,,,,,
1.1206E+18,Charlestown Charm - Walk to Everything!,64169197,98%,1,Charlestown,42.37675,-71.05916,Entire rental unit,Entire home/apt,4,1,1,2,$221.00 ,1,14,4.93,5,5,5,5,5,4.87
1.12104E+18,Pet-Friendly Room near Harvard,565835592,100%,10,Allston,42.36301893,-71.13533558,Entire rental unit,Entire home/apt,2,1,1,1,$245.00 ,1,365,5,4.9,5,5,5,5,5
1.12104E+18,Pet-Friendly Studio - Near Fenway,565835592,100%,10,Brighton,42.36325,-71.1369,Entire rental unit,Entire home/apt,2,1,0,2,$282.00 ,1,365,,,,,,,
1.12104E+18,Interstellar Suite near Harvard - Free parking,565835592,100%,10,Brighton,42.36356604,-71.13550746,Entire rental unit,Entire home/apt,2,1,1,2,$305.00 ,1,365,5,5,4,5,5,3,4
1.12104E+18,"Runway Suite - Pet-Friendly, Free parking",565835592,100%,10,Allston,42.36519,-71.13523,Entire rental unit,Entire home/apt,2,1,1,2,$382.00 ,1,365,,,,,,,
1.12104E+18,Game On! Fun-Filled Suite near Fenway,565835592,100%,10,Brighton,42.36498581,-71.13612789,Entire rental unit,Entire home/apt,2,1,1,2,$305.00 ,1,365,,,,,,,
1.12104E+18,Family Oasis by Fenway – Pets Welcome,565835592,100%,10,Brighton,42.36505759,-71.13616904,Entire rental unit,Entire home/apt,4,1,1,2,$273.00 ,1,365,4.9,4.86,5,4.95,4.95,4.81,4.57
1.12126E+18,Lavish Boston studio with separate bedroom,416027128,100%,21,Brighton,42.348,-71.14659,Entire rental unit,Entire home/apt,3,1,1,1,$170.00 ,29,365,4.75,5,5,4.88,5,5,4.75
1.12163E+18,New Boston studio close to T,40995423,69%,28,Dorchester,42.32128,-71.05731,Entire rental unit,Entire home/apt,2,1,0,1,$93.00 ,31,365,,,,,,,
